query,extension,sink_file,sink_line
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/DeleteRowsController.php","68"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/FindReplaceController.php","364"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/OperationsController.php","243"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/OperationsController.php","275"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/OperationsController.php","287"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/RelationController.php","325"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/RelationController.php","337"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/SearchController.php","222"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/Structure/SaveController.php","202"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/Structure/SaveController.php","269"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/Structure/SaveController.php","377"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/ZoomSearchController.php","280"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/ZoomSearchController.php","341"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Transformation/WrapperController.php","109"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Transformation/WrapperController.php","115"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Database/Designer/Common.php","99"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Database/Designer/Common.php","134"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Database/Designer/Common.php","581"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Database/Designer/Common.php","592"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Database/Designer/Common.php","714"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Database/Qbe.php","319"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Database/Routines.php","384"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/DatabaseInterface.php","297"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Dbal/DbiMysqli.php","209"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Dbal/DbiMysqli.php","363"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/DatabaseInterface.php","2325"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Import.php","258"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Import.php","1028"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Import.php","1112"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Import.php","1204"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/InsertEdit.php","173"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/InsertEdit.php","255"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/InsertEdit.php","1195"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/InsertEdit.php","1339"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Message.php","314"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Message.php","330"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Message.php","346"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","111"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","152"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","161"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","389"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","407"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","424"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","442"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","854"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","871"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Operations.php","899"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportCodegen.php","216"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportCodegen.php","332"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportCsv.php","221"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportHtmlword.php","206"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportJson.php","252"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportMediawiki.php","318"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportOds.php","210"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportOdt.php","237"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportPhparray.php","169"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportTexytext.php","186"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportXml.php","458"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportYaml.php","141"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/Helpers/Pdf.php","723"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/Helpers/Pdf.php","852"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Import/ImportCsv.php","535"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Import/ImportLdi.php","180"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Schema/TableStats.php","197"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Server/Status/Processes.php","68"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Server/Privileges.php","1116"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Server/Privileges.php","2263"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Server/Privileges.php","2269"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Server/Privileges.php","2504"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Table/Indexes.php","81"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Table.php","1193"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Table.php","1264"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Table.php","1289"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Table.php","1310"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Table.php","1514"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Table.php","1525"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Tracking.php","829"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Util.php","2211"
"SQL injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Util.php","2385"
"Code injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Config/Validator.php","171"
"Code injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/DatabaseInterface.php","392"
"Code injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/DatabaseInterface.php","499"
"Code injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Display/Results.php","2605"
"Code injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins.php","613"
"Command injection","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Transformations/Abs/ExternalTransformationsPlugin.php","142"
"Unsafe deserialization","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Core.php","937"
"File inclusion","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Config.php","376"
"File inclusion","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Config.php","1078"
"File inclusion","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Import/ImportController.php","816"
"File inclusion","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/ReplaceController.php","456"
"File inclusion","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Table/ReplaceController.php","667"
"File inclusion","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Display/Results.php","2604"
"Server-side request forgery","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Utils/HttpRequest.php","156"
"Server-side request forgery","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Utils/HttpRequest.php","163"
"Server-side request forgery","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Utils/HttpRequest.php","168"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Config.php","641"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Export.php","155"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Export.php","187"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Export.php","431"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Export.php","464"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/File.php","130"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/File.php","177"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/File.php","516"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/File.php","585"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/File.php","620"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Git.php","273"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Import/ImportShp.php","135"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Import/ImportShp.php","157"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Transformations/Abs/ExternalTransformationsPlugin.php","144"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Utils/HttpRequest.php","265"
"Path traversal","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/WebAuthn/DataStream.php","24"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Config/Form.php","133"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Config/Form.php","139"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Database/TrackingController.php","155"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Export/ExportController.php","457"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Export/ExportController.php","645"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Export/ExportController.php","680"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Controllers/Preferences/ManageController.php","97"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/ErrorHandler.php","340"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/ErrorHandler.php","382"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Export.php","167"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Export.php","210"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Gis/GisVisualization.php","352"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Auth/AuthenticationConfig.php","140"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportSql.php","1532"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Export/ExportSql.php","2247"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Plugins/Schema/ExportRelationSchema.php","287"
"Reflected XSS","mehrwert_phpmyadmin","/mehrwert_phpmyadmin/Vendor/phpMyAdmin-5.2.1-all-languages/libraries/classes/Tracking.php","860"
"SQL injection","mia3_mia3_categories","/mia3_mia3_categories/Classes/Controller/CategoryController.php","48"
"Server-side request forgery","mia3_mia3-search","/mia3_mia3-search/Classes/Service/ContentIndexer.php","150"
"Server-side request forgery","miniorange_auth0_sso","/miniorange_auth0_sso/Classes/Helper/OAuthHandler.php","32"
"Server-side request forgery","miniorange_auth0_sso","/miniorange_auth0_sso/Classes/Helper/OAuthHandler.php","39"
"Server-side request forgery","miniorange_keycloak_sso","/miniorange_keycloak_sso/Classes/Helper/OAuthHandler.php","32"
"Server-side request forgery","miniorange_keycloak_sso","/miniorange_keycloak_sso/Classes/Helper/OAuthHandler.php","39"
"Server-side request forgery","miniorange_miniorange-oidc","/miniorange_miniorange-oidc/Classes/Helper/OAuthHandler.php","32"
"Server-side request forgery","miniorange_miniorange-oidc","/miniorange_miniorange-oidc/Classes/Helper/OAuthHandler.php","39"
"Path traversal","michielroos_h5p","/michielroos_h5p/Resources/Public/Lib/h5p-core/h5p-default-storage.class.php","314"
"Path traversal","michielroos_h5p","/michielroos_h5p/Resources/Public/Lib/h5p-core/h5p-default-storage.class.php","550"
"Path traversal","miniorange_miniorange-saml","/miniorange_miniorange-saml/Classes/Controller/BesamlController.php","272"
"Reflected XSS","mia3_mia3-search","/mia3_mia3-search/Classes/Service/ContentIndexer.php","509"
"Reflected XSS","michielroos_h5p","/michielroos_h5p/Resources/Public/Lib/h5p-core/h5p-default-storage.class.php","554"
"Reflected XSS","michielroos_h5p","/michielroos_h5p/Resources/Public/Lib/h5p-core/h5p-default-storage.class.php","559"
"Reflected XSS","miniorange_auth0_sso","/miniorange_auth0_sso/Classes/Controller/ResponseController.php","80"
"Reflected XSS","miniorange_auth0_sso","/miniorange_auth0_sso/Classes/Controller/ResponseController.php","82"
"Reflected XSS","miniorange_idp","/miniorange_idp/Classes/Controller/BesamlController.php","129"
"Reflected XSS","miniorange_idp","/miniorange_idp/Classes/Controller/BesamlController.php","470"
"Reflected XSS","miniorange_idp","/miniorange_idp/Classes/Controller/FesamlController.php","374"
"Reflected XSS","miniorange_keycloak_sso","/miniorange_keycloak_sso/Classes/Controller/ResponseController.php","80"
"Reflected XSS","miniorange_keycloak_sso","/miniorange_keycloak_sso/Classes/Controller/ResponseController.php","82"
"Reflected XSS","miniorange_miniorange-oidc","/miniorange_miniorange-oidc/Classes/Controller/ResponseController.php","77"
"Reflected XSS","miniorange_miniorange-oidc","/miniorange_miniorange-oidc/Classes/Controller/ResponseController.php","79"
"Reflected XSS","miniorange_miniorange-saml","/miniorange_miniorange-saml/Classes/Controller/FesamlController.php","95"
"Server-side request forgery","mittwald_typo3_forum","/mittwald_typo3_forum/Classes/Controller/AbstractController.php","207"
"Server-side request forgery","mittwald_typo3_forum","/mittwald_typo3_forum/Classes/Controller/AbstractController.php","211"
"Path traversal","mohsin-qk_mqk-locallangtools","/mohsin-qk_mqk-locallangtools/Classes/Controller/MainController.php","46"
"Path traversal","mohsin-qk_mqk-locallangtools","/mohsin-qk_mqk-locallangtools/Classes/Controller/MainController.php","54"
"Path traversal","mohsin-qk_mqk-locallangtools","/mohsin-qk_mqk-locallangtools/Classes/Controller/MainController.php","160"
"Path traversal","mohsinqk_focuspoint","/mohsinqk_focuspoint/Classes/Service/CropService.php","155"
"Unsafe deserialization","move-elevator_me-backend-security","/move-elevator_me-backend-security/Classes/LoginProvider/UsernamePasswordLoginProvider.php","68"
"Unsafe deserialization","move-elevator_me-backend-security","/move-elevator_me-backend-security/Classes/LoginProvider/UsernamePasswordLoginProvider.php","77"
"Unsafe deserialization","move-elevator_me-backend-security","/move-elevator_me-backend-security/Classes/LoginProvider/UsernamePasswordLoginProvider.php","86"
"Path traversal","moselwal_secret-resolver","/moselwal_secret-resolver/Classes/Infrastructure/Provider/FileEnvSecretProvider.php","57"
"Code injection","namelesscoder_rpc","/namelesscoder_rpc/Classes/Implementation/Task/CommandTask.php","119"
"Server-side request forgery","nawork_nawork-uri","/nawork_nawork-uri/Classes/Utility/HttpUtility.php","25"
"SQL injection","netresearch_nr-vault","/netresearch_nr-vault/Classes/Audit/AuditLogService.php","257"
"SQL injection","netresearch_nr-vault","/netresearch_nr-vault/Classes/Controller/AuditController.php","95"
"Command injection","netresearch_nr-sync","/netresearch_nr-sync/Classes/Scheduler/SyncImportTask/Task.php","126"
"Command injection","netresearch_nr-sync","/netresearch_nr-sync/Classes/Table.php","369"
"Command injection","netresearch_nr-sync","/netresearch_nr-sync/Classes/Table.php","411"
"Reflected XSS","netresearch_nr-repurpose","/netresearch_nr-repurpose/.ddev/xhprof/xhprof_prepend.php","51"
"Server-side request forgery","nitsan_ns-cloudflare","/nitsan_ns-cloudflare/Classes/Services/CloudflareService.php","155"
"Path traversal","nextmotion_google-cloud-storage-fal","/nextmotion_google-cloud-storage-fal/Classes/Driver/StorageDriver.php","97"
"Code injection","nitsan_ns-googledocs","/nitsan_ns-googledocs/Classes/google-api-php-client/src/Http/REST.php","144"
"Code injection","nitsan_ns-googledocs","/nitsan_ns-googledocs/Classes/google-api-php-client-old/src/Google/Http/REST.php","128"
"Path traversal","nitsan_ns-guestbook","/nitsan_ns-guestbook/Classes/Controller/NsguestbookController.php","161"
"Path traversal","nitsan_ns-personio","/nitsan_ns-personio/Classes/Controller/JobsController.php","380"
"SQL injection","nitsan_ns-t3af","/nitsan_ns-t3af/Classes/Domain/Repository/RequestLogRepository.php","502"
"SQL injection","nitsan_ns_ext_compatibility","/nitsan_ns_ext_compatibility/Classes/PHPExcel-1.8/PHPExcel/CachedObjectStorage/SQLite3.php","325"
"Code injection","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/library/HTMLPurifier/EntityParser.php","86"
"Code injection","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/library/HTMLPurifier/EntityParser.php","102"
"Code injection","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/library/HTMLPurifier/EntityParser.php","252"
"Code injection","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/library/HTMLPurifier/Lexer/DOMLex.php","57"
"Code injection","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/library/HTMLPurifier/Lexer/DOMLex.php","62"
"Code injection","nitsan_ns-wp-migration","/nitsan_ns-wp-migration/Library/htmlpurifier/library/HTMLPurifier/Lexer/DirectLex.php","50"
"Server-side request forgery","nitsan_ns-t3af","/nitsan_ns-t3af/Classes/Service/BrandContextWebsiteFetcher.php","57"
"Path traversal","nitsan_ns-t3af","/nitsan_ns-t3af/Classes/Mcp/Service/Backend/McpSecurityService.php","138"
